"","time","SL.TLF.ACTI.FE.ZS","EG.ELC.ACCS.ZS","IT.NET.USER.ZS","SI.SPR.PGAP","IQ.SPI.OVRL","wat_sm_t","wat_imp_prem_t","wat_imp_qual_t","wat_imp_av_t"
"369",419.523012075644,42.2,NA,NA,NA,NA,NA,NA,NA,NA
"370",419.977557530189,42.3,NA,NA,NA,NA,NA,NA,NA,NA
"371",420.432102984735,42.4,NA,NA,NA,NA,NA,NA,NA,NA
"372",420.88664843928,42.5,NA,NA,NA,NA,NA,NA,NA,NA
"373",421.341193893826,42.6,NA,NA,NA,NA,NA,NA,NA,NA
"374",421.795739348371,42.7,NA,NA,NA,NA,NA,NA,NA,NA
"375",422.250284802916,42.8,NA,NA,NA,NA,NA,NA,NA,NA
"376",422.704830257462,42.9,NA,NA,NA,NA,NA,NA,NA,NA
"377",423.159375712007,43,NA,NA,NA,NA,NA,NA,NA,NA
"378",423.613921166553,43.1,NA,NA,NA,NA,NA,NA,NA,NA
"379",424.068466621098,43.2,NA,NA,NA,NA,NA,NA,NA,NA
"380",424.523012075644,43.3,NA,NA,NA,NA,NA,NA,NA,NA
"381",424.977557530189,43.4,NA,NA,NA,NA,NA,NA,NA,NA
"382",425.432102984735,43.5,NA,NA,NA,NA,NA,NA,NA,NA
"383",425.88664843928,43.6,NA,NA,NA,NA,NA,NA,NA,NA
"384",426.341193893826,43.7,NA,NA,NA,NA,NA,NA,NA,NA
"385",426.795739348371,43.8,NA,NA,NA,NA,NA,NA,NA,NA
"386",427.250284802916,43.9,NA,NA,NA,NA,NA,NA,NA,NA
"387",427.704830257462,44,NA,NA,NA,NA,NA,NA,NA,NA
"388",428.159375712007,44.1,NA,NA,NA,NA,NA,NA,NA,NA
"389",428.613921166553,44.2,NA,NA,NA,NA,NA,NA,NA,NA
"390",429.068466621098,44.3,NA,NA,NA,NA,NA,NA,NA,NA
"391",429.523012075644,44.4,NA,NA,NA,NA,NA,NA,NA,NA
"392",429.977557530189,44.5,NA,NA,NA,NA,NA,NA,NA,NA
"393",430.432102984735,44.6,NA,NA,NA,NA,NA,NA,NA,NA
"394",430.88664843928,44.7,NA,NA,NA,NA,NA,NA,NA,NA
"395",431.341193893826,44.8,NA,NA,NA,NA,NA,NA,NA,NA
"396",431.795739348371,44.9,NA,NA,NA,NA,NA,NA,NA,NA
"397",432.250284802916,45,NA,NA,NA,NA,NA,NA,NA,NA
"398",432.704830257462,45.1,NA,NA,NA,NA,NA,NA,NA,NA
"399",433.159375712007,45.2,NA,NA,NA,NA,NA,NA,NA,NA
"400",433.613921166553,45.3,NA,NA,NA,NA,NA,NA,NA,NA
"401",434.068466621098,45.4,NA,NA,NA,NA,NA,NA,NA,NA
"402",434.523012075644,45.5,NA,NA,NA,NA,NA,NA,NA,NA
"403",434.977557530189,45.6,NA,NA,NA,NA,NA,NA,NA,NA
"404",435.432102984735,45.7,NA,NA,NA,NA,NA,NA,NA,NA
"405",435.88664843928,45.8,NA,NA,NA,NA,NA,NA,NA,NA
"406",436.341193893826,45.9,NA,NA,NA,NA,NA,NA,NA,NA
"407",436.795739348371,46,NA,NA,NA,NA,NA,NA,NA,NA
"408",437.250284802916,46.1,NA,NA,NA,NA,NA,NA,NA,NA
"409",437.704830257462,46.2,NA,NA,NA,NA,NA,NA,NA,NA
"410",438.159375712007,46.3,NA,NA,NA,NA,NA,NA,NA,NA
"411",438.613921166553,46.4,NA,NA,NA,NA,NA,NA,NA,NA
"412",439.068466621098,46.5,NA,NA,NA,NA,NA,NA,NA,NA
"413",439.523012075644,46.6,NA,NA,NA,NA,NA,NA,NA,NA
"414",439.977557530189,46.7,NA,NA,NA,NA,NA,NA,NA,NA
"415",440.432102984735,46.8,NA,NA,NA,NA,NA,NA,NA,NA
"416",440.88664843928,46.9,NA,NA,NA,NA,NA,NA,NA,NA
"417",441.341193893826,47,NA,NA,NA,NA,NA,NA,NA,NA
"418",441.795739348371,47.1,NA,NA,NA,NA,NA,NA,NA,NA
"419",442.250284802916,47.2,NA,NA,NA,NA,NA,NA,NA,NA
"420",442.704830257462,47.3,NA,NA,NA,NA,NA,NA,NA,NA
"421",443.159375712007,47.4,NA,NA,NA,NA,NA,NA,NA,NA
"422",443.613921166553,47.5,NA,NA,NA,NA,NA,NA,NA,NA
"423",444.068466621098,47.6,NA,NA,NA,NA,NA,NA,NA,NA
"424",444.523012075644,47.7,NA,NA,NA,NA,NA,NA,NA,NA
"425",444.977557530189,47.8,NA,NA,NA,NA,NA,NA,NA,NA
"426",445.45374800638,47.9,NA,NA,NA,NA,NA,NA,NA,NA
"427",445.92993848257,48,NA,NA,NA,NA,NA,NA,NA,NA
"428",446.406128958761,48.1,NA,NA,NA,NA,NA,NA,NA,NA
"429",446.882319434951,48.2,NA,NA,NA,NA,NA,NA,NA,NA
"430",447.358509911142,48.3,NA,NA,NA,NA,NA,NA,NA,NA
"431",447.834700387332,48.4,NA,NA,NA,NA,NA,NA,NA,NA
"432",448.310890863522,48.5,NA,NA,NA,NA,NA,NA,NA,NA
"433",448.787081339713,48.6,NA,NA,NA,NA,NA,NA,NA,NA
"434",449.263271815903,48.7,NA,NA,NA,NA,NA,NA,NA,NA
"435",449.739462292094,48.8,NA,NA,NA,NA,NA,NA,NA,NA
"436",450.215652768284,48.9,NA,NA,NA,NA,NA,NA,NA,NA
"437",450.691843244475,49,NA,NA,NA,NA,NA,NA,NA,NA
"438",451.168033720665,49.1,NA,NA,NA,NA,NA,NA,NA,NA
"439",451.644224196856,49.2,NA,NA,NA,NA,NA,NA,NA,NA
"440",452.120414673046,49.3,NA,NA,NA,NA,NA,NA,NA,NA
"441",452.596605149237,49.4,NA,NA,NA,NA,NA,NA,NA,NA
"442",453.072795625427,49.5,NA,NA,NA,NA,NA,NA,NA,NA
"443",453.548986101618,49.6,NA,NA,NA,NA,NA,NA,NA,NA
"444",454.025176577808,49.7,NA,NA,NA,NA,NA,NA,NA,NA
"445",454.501367053999,49.8,NA,NA,NA,NA,NA,NA,NA,NA
"446",454.977557530189,49.9,NA,NA,NA,NA,NA,NA,NA,NA
"447",455.45374800638,50,NA,NA,NA,NA,NA,NA,NA,NA
"448",455.92993848257,50.1,NA,NA,NA,NA,NA,NA,NA,NA
"449",456.406128958761,50.2,NA,NA,NA,NA,NA,NA,NA,NA
"450",456.882319434951,50.3,NA,NA,NA,NA,NA,NA,NA,NA
"451",457.358509911142,50.4,NA,NA,NA,NA,NA,NA,NA,NA
"452",457.834700387332,50.5,NA,NA,NA,NA,NA,NA,NA,NA
"453",458.310890863522,50.6,NA,NA,NA,NA,NA,NA,NA,NA
"454",458.787081339713,50.7,NA,NA,NA,NA,NA,NA,NA,NA
"455",459.263271815903,50.8,NA,NA,NA,NA,NA,NA,NA,NA
"456",459.739462292094,50.9,NA,NA,NA,NA,NA,NA,NA,NA
"457",460.215652768284,51,NA,NA,NA,NA,NA,NA,NA,NA
"458",460.691843244475,51.1,NA,NA,NA,NA,NA,NA,NA,NA
"459",461.168033720665,51.2,NA,NA,NA,NA,NA,NA,NA,NA
"460",461.644224196856,51.3,NA,NA,NA,NA,NA,NA,NA,NA
"461",462.120414673046,51.4,NA,NA,NA,NA,NA,NA,NA,NA
"462",462.596605149237,51.5,NA,NA,NA,NA,NA,NA,NA,NA
"463",463.072795625427,51.6,NA,NA,NA,NA,NA,NA,NA,NA
"464",463.548986101618,51.7,NA,NA,NA,NA,NA,NA,NA,NA
"465",464.048986101618,51.8,NA,NA,NA,NA,NA,NA,NA,NA
"466",464.548986101618,51.9,NA,NA,NA,NA,NA,NA,NA,NA
"467",465.048986101618,52,NA,NA,NA,NA,NA,NA,NA,NA
"468",465.548986101618,52.1,NA,NA,NA,NA,NA,NA,NA,NA
"469",466.048986101618,52.2,NA,NA,NA,NA,NA,NA,NA,NA
"470",466.548986101618,52.3,NA,NA,NA,NA,NA,NA,NA,NA
"471",467.048986101618,52.4,NA,NA,NA,NA,NA,NA,NA,NA
"472",467.548986101618,52.5,NA,NA,NA,NA,NA,NA,NA,NA
"473",468.048986101618,52.6,NA,NA,NA,NA,NA,NA,NA,NA
"474",468.548986101618,52.7,NA,NA,NA,NA,NA,NA,NA,NA
"475",469.048986101618,52.8,NA,NA,NA,NA,NA,NA,NA,NA
"476",469.548986101618,52.9,NA,NA,NA,NA,NA,NA,NA,NA
"477",470.048986101618,53,NA,NA,NA,NA,NA,NA,NA,NA
"478",470.548986101618,53.1,NA,NA,NA,NA,NA,NA,NA,NA
"479",471.048986101618,53.2,NA,NA,NA,NA,NA,NA,NA,NA
"480",471.548986101618,53.3,NA,NA,NA,NA,NA,NA,NA,NA
"481",472.048986101618,53.4,NA,NA,NA,NA,NA,NA,NA,NA
"482",472.548986101618,53.5,NA,NA,NA,NA,NA,NA,NA,NA
"483",473.048986101618,53.6,NA,NA,NA,NA,NA,NA,NA,NA
"484",473.548986101618,53.7,NA,NA,NA,NA,NA,NA,NA,NA
"485",474.048986101618,53.8,NA,NA,NA,NA,NA,NA,NA,NA
"486",474.548986101618,53.9,NA,NA,NA,NA,NA,NA,NA,NA
"487",475.048986101618,54,NA,NA,NA,NA,NA,NA,NA,NA
"488",475.548986101618,54.1,NA,NA,NA,NA,NA,NA,NA,NA
"489",476.048986101618,54.2,NA,NA,NA,NA,NA,NA,NA,NA
"490",476.548986101618,54.3,NA,NA,NA,NA,NA,NA,NA,NA
"491",477.048986101618,54.4,NA,NA,NA,NA,NA,NA,NA,NA
"492",477.548986101618,54.5,NA,NA,NA,NA,NA,NA,NA,NA
"493",478.075301891091,54.6,NA,NA,NA,NA,NA,NA,NA,NA
"494",478.601617680565,54.7,NA,NA,NA,NA,NA,NA,NA,NA
"495",479.127933470039,54.8,NA,NA,NA,NA,NA,NA,NA,NA
"496",479.654249259512,54.9,NA,NA,NA,NA,NA,NA,NA,NA
"497",480.180565048986,55,NA,NA,NA,NA,NA,NA,NA,NA
"498",480.70688083846,55.1,NA,NA,NA,NA,NA,NA,NA,NA
"499",481.233196627933,55.2,NA,NA,NA,NA,NA,NA,NA,NA
"500",481.759512417407,55.3,NA,NA,NA,NA,NA,NA,NA,NA
"501",482.285828206881,55.4,NA,NA,NA,NA,NA,NA,NA,NA
"502",482.812143996355,55.5,NA,NA,NA,NA,NA,NA,NA,NA
"503",483.338459785828,55.6,NA,NA,NA,NA,NA,NA,NA,NA
"504",483.864775575302,55.7,NA,NA,NA,NA,NA,NA,NA,NA
"505",484.391091364776,55.8,NA,NA,NA,NA,NA,NA,NA,NA
"506",484.917407154249,55.9,NA,NA,NA,NA,NA,NA,NA,NA
"507",485.443722943723,56,NA,NA,NA,NA,NA,NA,NA,NA
"508",485.970038733197,56.1,NA,NA,NA,NA,NA,NA,NA,NA
"509",486.49635452267,56.2,NA,NA,NA,NA,NA,NA,NA,NA
"510",487.022670312144,56.3,NA,NA,NA,NA,NA,NA,NA,NA
"511",487.548986101618,56.4,NA,NA,NA,NA,NA,NA,NA,NA
"512",488.075301891091,56.5,NA,NA,NA,NA,NA,NA,NA,NA
"513",488.601617680565,56.6,NA,NA,NA,NA,NA,NA,NA,NA
"514",489.127933470039,56.7,NA,NA,NA,NA,NA,NA,NA,NA
"515",489.654249259512,56.8,NA,NA,NA,NA,NA,NA,NA,NA
"516",490.209804815068,56.9,NA,NA,NA,NA,NA,NA,NA,NA
"517",490.765360370624,57,NA,NA,NA,NA,NA,NA,NA,NA
"518",491.320915926179,57.1,NA,NA,NA,NA,NA,NA,NA,NA
"519",491.876471481735,57.2,NA,NA,NA,NA,NA,NA,NA,NA
"520",492.43202703729,57.3,NA,NA,NA,NA,NA,NA,NA,NA
"521",492.987582592846,57.4,NA,NA,NA,NA,NA,NA,NA,NA
"522",493.543138148401,57.5,NA,NA,NA,NA,NA,NA,NA,NA
"523",494.098693703957,57.6,NA,NA,NA,NA,NA,NA,NA,NA
"524",494.654249259512,57.7,NA,NA,NA,NA,NA,NA,NA,NA
"525",495.209804815068,57.8,NA,NA,NA,NA,NA,NA,NA,NA
"526",495.765360370624,57.9,NA,NA,NA,NA,NA,NA,NA,NA
"527",496.320915926179,58,NA,NA,NA,NA,NA,NA,NA,NA
"528",496.876471481735,58.1,NA,NA,NA,NA,NA,NA,NA,NA
"529",497.43202703729,58.2,NA,NA,NA,NA,NA,NA,NA,NA
"530",497.987582592846,58.3,NA,NA,NA,NA,NA,NA,NA,NA
"531",498.543138148401,58.4,NA,NA,NA,NA,NA,NA,NA,NA
"532",499.098693703957,58.5,NA,NA,NA,NA,NA,NA,NA,NA
"533",499.654249259512,58.6,NA,NA,NA,NA,NA,NA,NA,NA
"534",500.209804815068,58.7,NA,NA,NA,NA,NA,NA,NA,NA
"535",500.765360370624,58.8,NA,NA,NA,NA,NA,NA,NA,NA
"536",501.353595664741,58.9,NA,NA,NA,NA,NA,NA,NA,NA
"537",501.941830958859,59,NA,NA,NA,NA,NA,NA,NA,NA
"538",502.530066252976,59.1,NA,NA,NA,NA,NA,NA,NA,NA
"539",503.118301547094,59.2,NA,NA,NA,NA,NA,NA,NA,NA
"540",503.706536841212,59.3,NA,NA,NA,NA,NA,NA,NA,NA
"541",504.294772135329,59.4,NA,NA,NA,NA,NA,NA,NA,NA
"542",504.883007429447,59.5,NA,NA,NA,NA,NA,NA,NA,NA
"543",505.471242723565,59.6,NA,NA,NA,NA,NA,NA,NA,NA
"544",506.059478017682,59.7,NA,NA,NA,NA,NA,NA,NA,NA
"545",506.6477133118,59.8,NA,NA,NA,NA,NA,NA,NA,NA
"546",507.235948605918,59.9,NA,NA,NA,NA,NA,NA,NA,NA
"547",507.824183900035,60,NA,NA,NA,NA,NA,NA,NA,NA
"548",508.412419194153,60.1,NA,NA,NA,NA,NA,NA,NA,NA
"549",509.000654488271,60.2,NA,NA,NA,NA,NA,NA,NA,NA
"550",509.588889782388,60.3,NA,NA,NA,NA,NA,NA,NA,NA
"551",510.177125076506,60.4,NA,NA,NA,NA,NA,NA,NA,NA
"552",510.765360370624,60.5,NA,NA,NA,NA,NA,NA,NA,NA
"553",511.390360370624,60.6,NA,NA,NA,NA,NA,NA,NA,NA
"554",512.015360370624,60.7,NA,NA,NA,NA,NA,NA,NA,NA
"555",512.640360370624,60.8,NA,NA,NA,NA,NA,NA,NA,NA
"556",513.265360370624,60.9,NA,NA,NA,NA,NA,NA,NA,NA
"557",513.890360370624,61,NA,NA,NA,NA,NA,NA,NA,NA
"558",514.515360370624,61.1,NA,NA,NA,NA,NA,NA,NA,NA
"559",515.140360370624,61.2,NA,NA,NA,NA,NA,NA,NA,NA
"560",515.765360370624,61.3,NA,NA,NA,NA,NA,NA,NA,NA
"561",516.390360370624,61.4,NA,NA,NA,NA,NA,NA,NA,NA
"562",517.015360370624,61.5,NA,NA,NA,NA,NA,NA,NA,NA
"563",517.640360370624,61.6,NA,NA,NA,NA,NA,NA,NA,NA
"564",518.265360370624,61.7,NA,NA,NA,NA,NA,NA,NA,NA
"565",518.890360370624,61.8,NA,NA,NA,NA,NA,NA,NA,NA
"566",519.515360370624,61.9,NA,NA,NA,NA,NA,NA,NA,NA
"567",520.140360370624,62,NA,NA,NA,NA,NA,NA,NA,NA
"568",520.765360370624,62.1,NA,NA,NA,NA,NA,NA,NA,NA
"569",521.43202703729,62.2,NA,NA,NA,NA,NA,NA,NA,NA
"570",522.098693703957,62.3,NA,NA,NA,NA,NA,NA,NA,NA
"571",522.765360370624,62.4,NA,NA,NA,NA,NA,NA,NA,NA
"572",523.43202703729,62.5,NA,NA,NA,NA,NA,NA,NA,NA
"573",524.098693703957,62.6,NA,NA,NA,NA,NA,NA,NA,NA
"574",524.765360370624,62.7,NA,NA,NA,NA,NA,NA,NA,NA
"575",525.43202703729,62.8,NA,NA,NA,NA,NA,NA,NA,NA
"576",526.098693703957,62.9,NA,NA,NA,NA,NA,NA,NA,NA
"577",526.765360370624,63,NA,NA,NA,NA,NA,NA,NA,NA
"578",527.43202703729,63.1,NA,NA,NA,NA,NA,NA,NA,NA
"579",528.098693703957,63.2,NA,NA,NA,NA,NA,NA,NA,NA
"580",528.765360370624,63.3,NA,NA,NA,NA,NA,NA,NA,NA
"581",529.43202703729,63.4,NA,NA,NA,NA,NA,NA,NA,NA
"582",530.098693703957,63.5,NA,NA,NA,NA,NA,NA,NA,NA
"583",530.765360370624,63.6,NA,NA,NA,NA,NA,NA,NA,NA
"584",531.479646084909,63.7,NA,NA,NA,NA,NA,NA,NA,NA
"585",532.193931799195,63.8,NA,NA,NA,NA,NA,NA,NA,NA
"586",532.908217513481,63.9,NA,NA,NA,NA,NA,NA,NA,NA
"587",533.622503227766,64,NA,NA,NA,NA,NA,NA,NA,NA
"588",534.336788942052,64.1,NA,NA,NA,NA,NA,NA,NA,NA
"589",535.051074656338,64.2,NA,NA,NA,NA,NA,NA,NA,NA
"590",535.765360370624,64.3,NA,NA,NA,NA,NA,NA,NA,NA
"591",536.479646084909,64.4,NA,NA,NA,NA,NA,NA,NA,NA
"592",537.193931799195,64.5,NA,NA,NA,NA,NA,NA,NA,NA
"593",537.908217513481,64.6,NA,NA,NA,NA,NA,NA,NA,NA
"594",538.622503227766,64.7,NA,NA,NA,NA,NA,NA,NA,NA
"595",539.336788942052,64.8,NA,NA,NA,NA,NA,NA,NA,NA
"596",540.051074656338,64.9,NA,NA,NA,NA,NA,NA,NA,NA
"597",540.765360370624,65,NA,NA,NA,NA,NA,NA,NA,NA
"598",541.534591139854,65.1,NA,NA,NA,NA,NA,NA,NA,NA
"599",542.303821909085,65.2,NA,NA,NA,NA,NA,NA,NA,NA
"600",543.073052678316,65.3,NA,NA,NA,NA,NA,NA,NA,NA
"601",543.842283447547,65.4,NA,NA,NA,NA,NA,NA,NA,NA
"602",544.611514216777,65.5,NA,NA,NA,NA,NA,NA,NA,NA
"603",545.380744986008,65.6,NA,NA,NA,NA,NA,NA,NA,NA
"604",546.149975755239,65.7,NA,NA,NA,NA,NA,NA,NA,NA
"605",546.91920652447,65.8,NA,NA,NA,NA,NA,NA,NA,NA
"606",547.688437293701,65.9,NA,NA,NA,NA,NA,NA,NA,NA
"607",548.457668062931,66,NA,NA,NA,NA,NA,NA,NA,NA
"608",549.226898832162,66.1,NA,NA,NA,NA,NA,NA,NA,NA
"609",549.996129601393,66.2,NA,NA,NA,NA,NA,NA,NA,NA
"610",550.765360370624,66.3,NA,NA,NA,NA,NA,NA,NA,NA
"611",551.598693703957,66.4,NA,NA,NA,NA,NA,NA,NA,NA
"612",552.43202703729,66.5,NA,NA,NA,NA,NA,NA,NA,NA
"613",553.265360370624,66.6,NA,NA,NA,NA,NA,NA,NA,NA
"614",554.098693703957,66.7,NA,NA,NA,NA,NA,NA,NA,NA
"615",554.93202703729,66.8,NA,NA,NA,NA,NA,NA,NA,NA
"616",555.765360370624,66.9,NA,NA,NA,NA,NA,NA,NA,NA
"617",556.598693703957,67,NA,NA,NA,NA,NA,NA,NA,NA
"618",557.43202703729,67.1,NA,NA,NA,NA,NA,NA,NA,NA
"619",558.265360370624,67.2,NA,NA,NA,NA,NA,NA,NA,NA
"620",559.098693703957,67.3,NA,NA,NA,NA,NA,NA,NA,NA
"621",559.93202703729,67.4,NA,NA,NA,NA,NA,NA,NA,NA
"622",560.765360370624,67.5,NA,NA,NA,NA,NA,NA,NA,NA
"623",561.598693703957,67.6,NA,NA,NA,NA,NA,NA,NA,NA
"624",562.507784613048,67.7,NA,NA,NA,NA,NA,NA,NA,NA
"625",563.416875522139,67.8,NA,NA,NA,NA,NA,NA,NA,NA
"626",564.32596643123,67.9,NA,NA,NA,NA,NA,NA,NA,NA
"627",565.235057340321,68,NA,NA,NA,NA,NA,NA,NA,NA
"628",566.144148249411,68.1,NA,NA,NA,NA,NA,NA,NA,NA
"629",567.053239158502,68.2,NA,NA,NA,NA,NA,NA,NA,NA
"630",567.962330067593,68.3,NA,NA,NA,NA,NA,NA,NA,NA
"631",568.871420976684,68.4,NA,NA,NA,NA,NA,NA,NA,NA
"632",569.780511885775,68.5,NA,NA,NA,NA,NA,NA,NA,NA
"633",570.689602794866,68.6,NA,NA,NA,NA,NA,NA,NA,NA
"634",571.598693703957,68.7,NA,NA,NA,NA,NA,NA,NA,NA
"635",572.598693703957,68.8,NA,NA,NA,NA,NA,NA,NA,NA
"636",573.598693703957,68.9,NA,NA,NA,NA,NA,NA,NA,NA
"637",574.598693703957,69,NA,NA,NA,NA,NA,NA,NA,NA
"638",575.598693703957,69.1,NA,NA,NA,NA,NA,NA,NA,NA
"639",576.598693703957,69.2,NA,NA,NA,NA,NA,NA,NA,NA
"640",577.598693703957,69.3,NA,NA,NA,NA,NA,NA,NA,NA
"641",578.598693703957,69.4,NA,NA,NA,NA,NA,NA,NA,NA
"642",579.598693703957,69.5,NA,NA,NA,NA,NA,NA,NA,NA
"643",580.598693703957,69.6,NA,NA,NA,NA,NA,NA,NA,NA
"644",581.598693703957,69.7,NA,NA,NA,NA,NA,NA,NA,NA
"645",582.598693703957,69.8,NA,NA,NA,NA,NA,NA,NA,NA
"646",583.598693703957,69.9,NA,NA,NA,NA,NA,NA,NA,NA
"647",584.709804815068,70,NA,NA,NA,NA,NA,NA,NA,NA
"648",585.820915926179,70.1,NA,NA,NA,NA,NA,NA,NA,NA
"649",586.93202703729,70.2,NA,NA,NA,NA,NA,NA,NA,NA
"650",588.043138148401,70.3,NA,NA,NA,NA,NA,NA,NA,NA
"651",589.154249259512,70.4,NA,NA,NA,NA,NA,NA,NA,NA
"652",590.265360370624,70.5,NA,NA,NA,NA,NA,NA,NA,NA
"653",591.376471481735,70.6,NA,NA,NA,NA,NA,NA,NA,NA
"654",592.487582592846,70.7,NA,NA,NA,NA,NA,NA,NA,NA
"655",593.598693703957,70.8,NA,NA,NA,NA,NA,NA,NA,NA
"656",594.709804815068,70.9,NA,NA,NA,NA,NA,NA,NA,NA
"657",595.820915926179,71,NA,NA,NA,NA,NA,NA,NA,NA
"658",597.070915926179,71.1,NA,NA,NA,NA,NA,NA,NA,NA
"659",598.320915926179,71.2,NA,NA,NA,NA,NA,NA,NA,NA
"660",599.570915926179,71.3,NA,NA,NA,NA,NA,NA,NA,NA
"661",600.820915926179,71.4,NA,NA,NA,NA,NA,NA,NA,NA
"662",602.070915926179,71.5,NA,NA,NA,NA,NA,NA,NA,NA
"663",603.320915926179,71.6,NA,NA,NA,NA,NA,NA,NA,NA
"664",604.570915926179,71.7,NA,NA,NA,NA,NA,NA,NA,NA
"665",605.820915926179,71.8,NA,NA,NA,NA,NA,NA,NA,NA
"666",607.070915926179,71.9,NA,NA,NA,NA,NA,NA,NA,NA
"667",608.320915926179,72,NA,NA,NA,NA,NA,NA,NA,NA
"668",609.74948735475,72.1,NA,NA,NA,NA,NA,NA,NA,NA
"669",611.178058783322,72.2,NA,NA,NA,NA,NA,NA,NA,NA
"670",612.606630211893,72.3,NA,NA,NA,NA,NA,NA,NA,NA
"671",614.035201640465,72.4,NA,NA,NA,NA,NA,NA,NA,NA
"672",615.463773069036,72.5,NA,NA,NA,NA,NA,NA,NA,NA
"673",616.892344497608,72.6,NA,NA,NA,NA,NA,NA,NA,NA
"674",618.320915926179,72.7,NA,NA,NA,NA,NA,NA,NA,NA
"675",619.74948735475,72.8,NA,NA,NA,NA,NA,NA,NA,NA
"676",621.178058783322,72.9,NA,NA,NA,NA,NA,NA,NA,NA
"677",622.606630211893,73,NA,NA,NA,NA,NA,NA,NA,NA
"678",624.27329687856,73.1,NA,NA,NA,NA,NA,NA,NA,NA
"679",625.939963545227,73.2,NA,NA,NA,NA,NA,NA,NA,NA
"680",627.606630211893,73.3,NA,NA,NA,NA,NA,NA,NA,NA
"681",629.27329687856,73.4,NA,NA,NA,NA,NA,NA,NA,NA
"682",630.939963545227,73.5,NA,NA,NA,NA,NA,NA,NA,NA
"683",632.606630211893,73.6,NA,NA,NA,NA,NA,NA,NA,NA
"684",634.27329687856,73.7,NA,NA,NA,NA,NA,NA,NA,NA
"685",635.939963545227,73.8,NA,NA,NA,NA,NA,NA,NA,NA
"686",637.606630211893,73.9,NA,NA,NA,NA,NA,NA,NA,NA
"687",639.27329687856,74,NA,NA,NA,NA,NA,NA,NA,NA
"688",641.27329687856,74.1,NA,NA,NA,NA,NA,NA,NA,NA
"689",643.27329687856,74.2,NA,NA,NA,NA,NA,NA,NA,NA
"690",645.27329687856,74.3,NA,NA,NA,NA,NA,NA,NA,NA
"691",647.27329687856,74.4,NA,NA,NA,NA,NA,NA,NA,NA
"692",649.27329687856,74.5,NA,NA,NA,NA,NA,NA,NA,NA
"693",651.27329687856,74.6,NA,NA,NA,NA,NA,NA,NA,NA
"694",653.27329687856,74.7,NA,NA,NA,NA,NA,NA,NA,NA
"695",655.27329687856,74.8,NA,NA,NA,NA,NA,NA,NA,NA
"696",657.27329687856,74.9,NA,NA,NA,NA,NA,NA,NA,NA
"697",659.27329687856,75,NA,NA,NA,NA,NA,NA,NA,NA
"698",661.77329687856,75.1,NA,NA,NA,NA,NA,NA,NA,NA
"699",664.27329687856,75.2,NA,NA,NA,NA,NA,NA,NA,NA
"700",666.77329687856,75.3,NA,NA,NA,NA,NA,NA,NA,NA
"701",669.27329687856,75.4,NA,NA,NA,NA,NA,NA,NA,NA
"702",671.77329687856,75.5,NA,NA,NA,NA,NA,NA,NA,NA
"703",674.27329687856,75.6,NA,NA,NA,NA,NA,NA,NA,NA
"704",676.77329687856,75.7,NA,NA,NA,NA,NA,NA,NA,NA
"705",679.27329687856,75.8,NA,NA,NA,NA,NA,NA,NA,NA
"706",681.77329687856,75.9,NA,NA,NA,NA,NA,NA,NA,NA
"707",685.106630211893,76,NA,NA,NA,NA,NA,NA,NA,NA
"708",688.439963545227,76.1,NA,NA,NA,NA,NA,NA,NA,NA
"709",691.77329687856,76.2,NA,NA,NA,NA,NA,NA,NA,NA
"710",695.106630211893,76.3,NA,NA,NA,NA,NA,NA,NA,NA
"711",698.439963545227,76.4,NA,NA,NA,NA,NA,NA,NA,NA
"712",701.77329687856,76.5,NA,NA,NA,NA,NA,NA,NA,NA
"713",705.106630211893,76.6,NA,NA,NA,NA,NA,NA,NA,NA
"714",708.439963545227,76.7,NA,NA,NA,NA,NA,NA,NA,NA
"715",711.77329687856,76.8,NA,NA,NA,NA,NA,NA,NA,NA
"716",716.77329687856,76.9,NA,NA,NA,NA,NA,NA,NA,NA
"717",721.77329687856,77,NA,NA,NA,NA,NA,NA,NA,NA
"718",726.77329687856,77.1,NA,NA,NA,NA,NA,NA,NA,NA
"719",731.77329687856,77.2,NA,NA,NA,NA,NA,NA,NA,NA
"720",736.77329687856,77.3,NA,NA,NA,NA,NA,NA,NA,NA
"721",741.77329687856,77.4,NA,NA,NA,NA,NA,NA,NA,NA
"722",746.77329687856,77.5,NA,NA,NA,NA,NA,NA,NA,NA
"723",751.77329687856,77.6,NA,NA,NA,NA,NA,NA,NA,NA
"724",756.77329687856,77.7,NA,NA,NA,NA,NA,NA,NA,NA
"725",766.77329687856,77.8,NA,NA,NA,NA,NA,NA,NA,NA
"726",776.77329687856,77.9,NA,NA,NA,NA,NA,NA,NA,NA
"727",786.77329687856,78,NA,NA,NA,NA,NA,NA,NA,NA
"728",796.77329687856,78.1,NA,NA,NA,NA,NA,NA,NA,NA
"729",806.77329687856,78.2,NA,NA,NA,NA,NA,NA,NA,NA
"730",816.77329687856,78.3,NA,NA,NA,NA,NA,NA,NA,NA
"731",826.77329687856,78.4,NA,NA,NA,NA,NA,NA,NA,NA
"732",836.77329687856,78.5,NA,NA,NA,NA,NA,NA,NA,NA
"733",0.303030303030303,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"734",0.597147950089127,NA,0.7,NA,NA,NA,NA,NA,NA,NA
"735",0.89126559714795,NA,0.8,NA,NA,NA,NA,NA,NA,NA
